,Location,Date,Time,People
4897,c,010919,172428,1
4898,c,010919,172432,0
4899,c,010919,172435,0
4900,c,010919,172438,0
4901,c,010919,172441,0
4902,c,010919,172444,0
4903,c,010919,172447,0
4904,c,010919,172450,1
4905,c,010919,172454,2
4906,c,010919,172456,3
4907,c,010919,172459,3
4908,c,010919,172502,5
4909,c,010919,172504,4
4910,c,010919,172507,5
4911,c,010919,172510,4
4912,c,010919,172513,5
4913,c,010919,172516,8
4914,c,010919,172519,11
4915,c,010919,172522,10
4916,c,010919,172525,12
4917,c,010919,172529,10
4918,c,010919,172532,9
4919,c,010919,172535,8
4920,c,010919,172538,6
4921,c,010919,172540,4
4922,c,010919,172543,1
4923,c,010919,172546,1
4924,c,010919,172549,1
4925,c,010919,172552,1
4926,c,010919,172555,1
4927,c,010919,172559,0
4928,c,010919,172602,0
4929,c,010919,172605,2
4930,c,010919,172608,4
4931,c,010919,172611,4
4932,c,010919,172614,6
4933,c,010919,172616,7
4934,c,010919,172619,6
4935,c,010919,172623,6
4936,c,010919,172626,7
4937,c,010919,172629,2
4938,c,010919,172632,1
4939,c,010919,172635,2
4940,c,010919,172638,2
4941,c,010919,172642,1
4942,c,010919,172645,1
4943,c,010919,172647,2
4944,c,010919,172650,2
4945,c,010919,172653,2
4946,c,010919,172656,3
4947,c,010919,172659,2
4948,c,010919,172702,2
4949,c,010919,172705,5
4950,c,010919,172708,4
4951,c,010919,172711,5
4952,c,010919,172714,5
4953,c,010919,172717,5
4954,c,010919,172720,4
4955,c,010919,172722,1
4956,c,010919,172725,0
4957,c,010919,172728,0
4958,c,010919,172731,0
4959,c,010919,172734,1
4960,c,010919,172736,3
4961,c,010919,172739,3
4962,c,010919,172743,3
4963,c,010919,172745,4
4964,c,010919,172748,5
4965,c,010919,172751,6
4966,c,010919,172753,6
4967,c,010919,172756,4
4968,c,010919,172759,4
4969,c,010919,172802,5
4970,c,010919,172805,3
4971,c,010919,172807,3
4972,c,010919,172811,3
4973,c,010919,172814,3
4974,c,010919,172817,3
4975,c,010919,172819,3
4976,c,010919,172822,2
4977,c,010919,172825,2
4978,c,010919,172828,1
4979,c,010919,172831,1
4980,c,010919,172833,1
4981,c,010919,172836,1
4982,c,010919,172839,2
4983,c,010919,172841,1
4984,c,010919,172844,3
4985,c,010919,172848,6
4986,c,010919,172851,6
4987,c,010919,172853,7
4988,c,010919,172856,7
4989,c,010919,172859,7
4990,c,010919,172902,8
4991,c,010919,172905,7
4992,c,010919,172908,4
4993,c,010919,172910,2
4994,c,010919,172913,1
4995,c,010919,172916,1
4996,c,010919,172919,1
4997,c,010919,172922,4
4998,c,010919,172926,5
4999,c,010919,172929,5
5000,c,010919,172932,5
5001,c,010919,172935,3
5002,c,010919,172938,4
5003,c,010919,172941,3
5004,c,010919,172944,3
5005,c,010919,172947,2
5006,c,010919,172950,2
5007,c,010919,172953,0
5008,c,010919,172956,7
5009,c,010919,172959,6
5010,c,010919,173002,4
5011,c,010919,173005,3
5012,c,010919,173007,5
5013,c,010919,173010,3
5014,c,010919,173013,0
5015,c,010919,173016,0
5016,c,010919,173019,1
5017,c,010919,173022,1
5018,c,010919,173025,2
5019,c,010919,173028,2
5020,c,010919,173031,4
5021,c,010919,173034,4
5022,c,010919,173037,5
5023,c,010919,173040,7
5024,c,010919,173043,6
5025,c,010919,173046,6
5026,c,010919,173049,5
5027,c,010919,173052,3
5028,c,010919,173055,4
5029,c,010919,173058,4
5030,c,010919,173101,5
5031,c,010919,173104,6
5032,c,010919,173106,3
5033,c,010919,173109,3
5034,c,010919,173112,5
5035,c,010919,173115,5
5036,c,010919,173118,7
5037,c,010919,173121,4
5038,c,010919,173125,5
5039,c,010919,173127,6
5040,c,010919,173130,5
5041,c,010919,173132,4
5042,c,010919,173135,2
5043,c,010919,173138,3
5044,c,010919,173142,3
5045,c,010919,173145,1
5046,c,010919,173148,1
5047,c,010919,173151,3
5048,c,010919,173154,2
5049,c,010919,173157,3
5050,c,010919,173200,6
5051,c,010919,173203,5
5052,c,010919,173206,5
5053,c,010919,173208,6
5054,c,010919,173211,4
5055,c,010919,173214,4
5056,c,010919,173217,3
5057,c,010919,173221,1
5058,c,010919,173224,0
5059,c,010919,173227,0
5060,c,010919,173229,0
5061,c,010919,173232,0
5062,c,010919,173234,0
5063,c,010919,173237,0
5064,c,010919,173241,2
5065,c,010919,173244,2
5066,c,010919,173247,3
5067,c,010919,173250,2
5068,c,010919,173253,3
5069,c,010919,173257,3
5070,c,010919,173300,2
5071,c,010919,173303,4
5072,c,010919,173306,3
5073,c,010919,173309,4
5074,c,010919,173312,2
5075,c,010919,173315,2
5076,c,010919,173318,2
5077,c,010919,173321,3
5078,c,010919,173324,2
5079,c,010919,173326,0
5080,c,010919,173329,0
5081,c,010919,173331,1
5082,c,010919,173334,2
5083,c,010919,173337,2
5084,c,010919,173340,6
5085,c,010919,173343,4
5086,c,010919,173346,6
5087,c,010919,173349,2
5088,c,010919,173352,2
5089,c,010919,173355,4
5090,c,010919,173358,4
5091,c,010919,173401,4
5092,c,010919,173404,3
5093,c,010919,173407,3
5094,c,010919,173410,2
5095,c,010919,173414,1
5096,c,010919,173416,3
5097,c,010919,173419,3
5098,c,010919,173421,3
5099,c,010919,173424,5
5100,c,010919,173426,5
5101,c,010919,173429,6
5102,c,010919,173432,8
5103,c,010919,173435,8
5104,c,010919,173437,11
5105,c,010919,173440,9
5106,c,010919,173443,8
5107,c,010919,173446,8
5108,c,010919,173448,9
5109,c,010919,173451,8
5110,c,010919,173454,7
5111,c,010919,173457,6
5112,c,010919,173459,3
5113,c,010919,173502,2
5114,c,010919,173504,3
5115,c,010919,173507,6
5116,c,010919,173510,5
5117,c,010919,173513,4
5118,c,010919,173516,4
5119,c,010919,173519,3
5120,c,010919,173521,5
5121,c,010919,173524,7
5122,c,010919,173527,6
5123,c,010919,173529,8
5124,c,010919,173532,9
5125,c,010919,173535,10
5126,c,010919,173538,6
5127,c,010919,173541,6
5128,c,010919,173544,5
5129,c,010919,173547,7
5130,c,010919,173550,6
5131,c,010919,173552,6
5132,c,010919,173555,4
5133,c,010919,173558,7
5134,c,010919,173602,10
5135,c,010919,173605,9
5136,c,010919,173608,11
5137,c,010919,173611,10
5138,c,010919,173614,10
5139,c,010919,173617,9
5140,c,010919,173619,9
5141,c,010919,173622,7
5142,c,010919,173625,4
5143,c,010919,173629,3
5144,c,010919,173632,3
5145,c,010919,173635,0
5146,c,010919,173637,0
5147,c,010919,173640,0
5148,c,010919,173643,0
5149,c,010919,173646,1
5150,c,010919,173649,2
5151,c,010919,173652,2
5152,c,010919,173655,2
5153,c,010919,173658,2
5154,c,010919,173701,3
5155,c,010919,173703,2
5156,c,010919,173706,1
5157,c,010919,173709,1
5158,c,010919,173712,1
5159,c,010919,173715,1
5160,c,010919,173718,2
5161,c,010919,173721,2
5162,c,010919,173724,2
5163,c,010919,173727,2
5164,c,010919,173729,2
5165,c,010919,173732,3
5166,c,010919,173735,3
5167,c,010919,173738,3
5168,c,010919,173741,3
5169,c,010919,173744,5
5170,c,010919,173747,7
5171,c,010919,173750,6
5172,c,010919,173753,4
5173,c,010919,173756,3
5174,c,010919,173759,3
5175,c,010919,173802,2
5176,c,010919,173805,4
5177,c,010919,173808,5
5178,c,010919,173811,4
5179,c,010919,173814,3
5180,c,010919,173817,3
5181,c,010919,173821,3
5182,c,010919,173824,3
5183,c,010919,173827,3
5184,c,010919,173830,0
5185,c,010919,173833,0
5186,c,010919,173836,0
5187,c,010919,173840,1
5188,c,010919,173842,1
5189,c,010919,173845,1
5190,c,010919,173848,1
5191,c,010919,173852,1
5192,c,010919,173855,1
5193,c,010919,173858,1
5194,c,010919,173901,1
5195,c,010919,173904,1
5196,c,010919,173907,1
5197,c,010919,173911,1
5198,c,010919,173914,2
5199,c,010919,173917,2
5200,c,010919,173920,2
5201,c,010919,173923,2
5202,c,010919,173926,6
5203,c,010919,173929,6
5204,c,010919,173933,4
5205,c,010919,173936,4
5206,c,010919,173939,6
5207,c,010919,173942,5
5208,c,010919,173945,2
5209,c,010919,173948,3
5210,c,010919,173952,4
5211,c,010919,173955,7
5212,c,010919,173958,9
5213,c,010919,174001,6
5214,c,010919,174004,8
5215,c,010919,174007,8
5216,c,010919,174010,8
5217,c,010919,174013,6
5218,c,010919,174016,6
5219,c,010919,174019,7
5220,c,010919,174023,7
5221,c,010919,174026,4
5222,c,010919,174029,5
5223,c,010919,174032,5
5224,c,010919,174035,4
5225,c,010919,174039,4
5226,c,010919,174042,4
5227,c,010919,174045,4
5228,c,010919,174048,2
5229,c,010919,174051,4
5230,c,010919,174053,6
5231,c,010919,174057,8
5232,c,010919,174100,9
5233,c,010919,174103,8
5234,c,010919,174106,9
5235,c,010919,174109,9
5236,c,010919,174112,7
5237,c,010919,174115,7
5238,c,010919,174118,4
5239,c,010919,174121,6
5240,c,010919,174124,4
5241,c,010919,174127,5
5242,c,010919,174130,4
5243,c,010919,174133,2
5244,c,010919,174136,1
5245,c,010919,174140,3
5246,c,010919,174143,1
5247,c,010919,174146,0
5248,c,010919,174149,1
5249,c,010919,174152,1
5250,c,010919,174156,1
5251,c,010919,174159,1
5252,c,010919,174202,1
5253,c,010919,174205,2
5254,c,010919,174207,5
5255,c,010919,174211,3
5256,c,010919,174214,3
5257,c,010919,174217,3
5258,c,010919,174220,7
5259,c,010919,174223,9
5260,c,010919,174226,10
5261,c,010919,174229,6
5262,c,010919,174232,7
5263,c,010919,174235,7
5264,c,010919,174239,7
5265,c,010919,174242,4
5266,c,010919,174245,1
5267,c,010919,174249,1
5268,c,010919,174252,1
5269,c,010919,174255,1
5270,c,010919,174258,1
5271,c,010919,174301,2
5272,c,010919,174305,1
5273,c,010919,174308,2
5274,c,010919,174311,3
5275,c,010919,174314,2
5276,c,010919,174318,3
5277,c,010919,174321,5
5278,c,010919,174324,6
5279,c,010919,174327,5
5280,c,010919,174330,4
5281,c,010919,174333,4
5282,c,010919,174336,4
5283,c,010919,174340,3
5284,c,010919,174343,4
5285,c,010919,174346,4
5286,c,010919,174350,3
5287,c,010919,174353,4
5288,c,010919,174356,4
5289,c,010919,174359,5
5290,c,010919,174402,3
5291,c,010919,174406,6
5292,c,010919,174409,5
5293,c,010919,174412,5
5294,c,010919,174415,5
5295,c,010919,174418,5
5296,c,010919,174422,3
5297,c,010919,174425,3
5298,c,010919,174428,2
5299,c,010919,174431,3
5300,c,010919,174434,4
5301,c,010919,174438,4
5302,c,010919,174441,3
5303,c,010919,174444,2
5304,c,010919,174448,2
5305,c,010919,174451,2
5306,c,010919,174454,4
5307,c,010919,174457,6
5308,c,010919,174500,7
5309,c,010919,174504,5
5310,c,010919,174507,5
5311,c,010919,174510,5
5312,c,010919,174513,5
5313,c,010919,174517,5
5314,c,010919,174520,5
5315,c,010919,174523,4
5316,c,010919,174526,3
5317,c,010919,174529,4
5318,c,010919,174533,4
5319,c,010919,174536,2
5320,c,010919,174539,5
5321,c,010919,174542,5
5322,c,010919,174545,4
5323,c,010919,174549,5
5324,c,010919,174552,3
5325,c,010919,174555,3
5326,c,010919,174558,2
5327,c,010919,174602,3
5328,c,010919,174605,4
5329,c,010919,174608,4
5330,c,010919,174611,4
5331,c,010919,174614,6
5332,c,010919,174618,8
5333,c,010919,174621,10
5334,c,010919,174624,9
5335,c,010919,174627,7
5336,c,010919,174630,10
5337,c,010919,174634,8
5338,c,010919,174637,5
5339,c,010919,174640,6
5340,c,010919,174643,4
5341,c,010919,174646,4
5342,c,010919,174650,3
5343,c,010919,174653,2
5344,c,010919,174656,2
5345,c,010919,174659,0
5346,c,010919,174702,0
5347,c,010919,174705,1
5348,c,010919,174709,2
5349,c,010919,174712,2
5350,c,010919,174715,2
5351,c,010919,174718,1
5352,c,010919,174721,2
5353,c,010919,174725,1
5354,c,010919,174728,3
5355,c,010919,174731,3
5356,c,010919,174734,3
5357,c,010919,174738,4
5358,c,010919,174741,4
5359,c,010919,174744,5
5360,c,010919,174747,2
5361,c,010919,174750,3
5362,c,010919,174754,4
5363,c,010919,174757,4
5364,c,010919,174800,4
5365,c,010919,174803,5
5366,c,010919,174807,3
5367,c,010919,174810,4
5368,c,010919,174813,4
5369,c,010919,174816,3
5370,c,010919,174819,2
5371,c,010919,174823,4
5372,c,010919,174826,5
5373,c,010919,174829,5
5374,c,010919,174832,5
5375,c,010919,174835,4
5376,c,010919,174839,4
5377,c,010919,174842,4
5378,c,010919,174845,3
5379,c,010919,174848,3
5380,c,010919,174852,1
5381,c,010919,174855,1
5382,c,010919,174858,1
5383,c,010919,174901,0
5384,c,010919,174905,0
5385,c,010919,174908,0
5386,c,010919,174911,2
5387,c,010919,174914,4
5388,c,010919,174917,5
5389,c,010919,174921,6
5390,c,010919,174924,5
5391,c,010919,174927,6
5392,c,010919,174930,1
5393,c,010919,174933,1
5394,c,010919,174937,2
5395,c,010919,174940,2
5396,c,010919,174943,2
5397,c,010919,174946,3
5398,c,010919,174949,3
5399,c,010919,174953,2
5400,c,010919,174956,2
5401,c,010919,174959,2
5402,c,010919,175002,0
5403,c,010919,175005,1
5404,c,010919,175009,1
5405,c,010919,175012,1
5406,c,010919,175015,2
5407,c,010919,175018,4
5408,c,010919,175022,3
5409,c,010919,175025,5
5410,c,010919,175028,6
5411,c,010919,175031,5
5412,c,010919,175034,7
5413,c,010919,175038,5
5414,c,010919,175041,3
5415,c,010919,175044,3
5416,c,010919,175047,3
5417,c,010919,175050,4
5418,c,010919,175053,3
5419,c,010919,175057,3
5420,c,010919,175100,3
5421,c,010919,175103,3
5422,c,010919,175107,6
5423,c,010919,175110,5
5424,c,010919,175113,7
5425,c,010919,175116,5
5426,c,010919,175119,6
5427,c,010919,175122,6
5428,c,010919,175126,5
5429,c,010919,175129,3
5430,c,010919,175132,4
5431,c,010919,175135,4
5432,c,010919,175138,3
5433,c,010919,175142,1
5434,c,010919,175145,0
5435,c,010919,175148,0
5436,c,010919,175151,0
5437,c,010919,175154,0
5438,c,010919,175158,1
5439,c,010919,175201,1
5440,c,010919,175204,1
5441,c,010919,175207,1
5442,c,010919,175210,0
5443,c,010919,175214,0
5444,c,010919,175217,0
5445,c,010919,175220,0
5446,c,010919,175223,0
5447,c,010919,175226,4
5448,c,010919,175230,5
5449,c,010919,175233,8
5450,c,010919,175236,7
5451,c,010919,175239,7
5452,c,010919,175243,7
5453,c,010919,175246,7
5454,c,010919,175249,4
5455,c,010919,175252,3
5456,c,010919,175256,4
5457,c,010919,175259,5
5458,c,010919,175302,3
5459,c,010919,175305,5
5460,c,010919,175308,5
5461,c,010919,175312,5
5462,c,010919,175315,7
5463,c,010919,175318,7
5464,c,010919,175321,7
5465,c,010919,175325,7
5466,c,010919,175328,5
5467,c,010919,175331,4
5468,c,010919,175334,2
5469,c,010919,175338,2
5470,c,010919,175341,0
5471,c,010919,175344,0
5472,c,010919,175347,0
5473,c,010919,175350,0
5474,c,010919,175354,1
5475,c,010919,175357,0
5476,c,010919,175400,2
5477,c,010919,175403,4
5478,c,010919,175407,5
5479,c,010919,175410,6
5480,c,010919,175413,7
5481,c,010919,175416,6
5482,c,010919,175419,7
5483,c,010919,175423,8
5484,c,010919,175426,6
5485,c,010919,175429,7
5486,c,010919,175432,6
5487,c,010919,175435,6
5488,c,010919,175439,4
5489,c,010919,175442,5
5490,c,010919,175445,4
5491,c,010919,175448,5
5492,c,010919,175451,4
5493,c,010919,175454,5
5494,c,010919,175457,5
5495,c,010919,175501,3
5496,c,010919,175504,2
5497,c,010919,175507,0
5498,c,010919,175510,0
5499,c,010919,175513,1
5500,c,010919,175516,0
5501,c,010919,175519,5
5502,c,010919,175522,5
5503,c,010919,175526,6
5504,c,010919,175529,6
5505,c,010919,175532,8
5506,c,010919,175535,12
5507,c,010919,175538,10
5508,c,010919,175541,9
5509,c,010919,175545,10
5510,c,010919,175548,8
5511,c,010919,175551,4
5512,c,010919,175554,3
5513,c,010919,175557,5
5514,c,010919,175600,4
5515,c,010919,175603,7
5516,c,010919,175607,10
5517,c,010919,175610,8
5518,c,010919,175613,7
5519,c,010919,175616,8
5520,c,010919,175619,5
5521,c,010919,175622,3
5522,c,010919,175626,4
5523,c,010919,175629,5
5524,c,010919,175632,3
5525,c,010919,175635,5
5526,c,010919,175638,3
5527,c,010919,175641,4
5528,c,010919,175644,4
5529,c,010919,175648,4
5530,c,010919,175651,5
5531,c,010919,175654,5
5532,c,010919,175657,7
5533,c,010919,175700,6
5534,c,010919,175703,7
5535,c,010919,175707,6
5536,c,010919,175710,6
5537,c,010919,175713,8
5538,c,010919,175716,9
5539,c,010919,175719,11
5540,c,010919,175722,9
5541,c,010919,175726,9
5542,c,010919,175729,13
5543,c,010919,175732,11
5544,c,010919,175735,12
5545,c,010919,175738,8
5546,c,010919,175741,8
5547,c,010919,175745,7
5548,c,010919,175748,8
5549,c,010919,175751,6
5550,c,010919,175754,2
5551,c,010919,175757,3
5552,c,010919,175800,3
5553,c,010919,175804,4
5554,c,010919,175807,4
5555,c,010919,175810,5
5556,c,010919,175813,4
5557,c,010919,175817,5
5558,c,010919,175820,3
5559,c,010919,175823,4
5560,c,010919,175826,5
5561,c,010919,175829,5
5562,c,010919,175833,6
5563,c,010919,175836,7
5564,c,010919,175839,6
5565,c,010919,175842,5
5566,c,010919,175846,6
5567,c,010919,175849,6
5568,c,010919,175852,5
5569,c,010919,175856,7
5570,c,010919,175859,6
5571,c,010919,175902,4
5572,c,010919,175905,2
5573,c,010919,175909,4
5574,c,010919,175912,4
5575,c,010919,175915,3
5576,c,010919,175918,2
5577,c,010919,175922,3
5578,c,010919,175925,5
5579,c,010919,175928,3
5580,c,010919,175931,3
5581,c,010919,175935,3
5582,c,010919,175938,5
5583,c,010919,175941,5
5584,c,010919,175944,7
5585,c,010919,175947,6
5586,c,010919,175951,6
5587,c,010919,175954,6
5588,c,010919,175957,6
5589,c,010919,180000,6
5590,c,010919,180003,4
5591,c,010919,180007,8
5592,c,010919,180010,7
5593,c,010919,180013,6
5594,c,010919,180016,4
5595,c,010919,180020,5
5596,c,010919,180023,3
5597,c,010919,180026,1
5598,c,010919,180030,2
5599,c,010919,180033,6
5600,c,010919,180036,5
5601,c,010919,180040,8
5602,c,010919,180043,5
5603,c,010919,180046,5
5604,c,010919,180049,3
5605,c,010919,180052,2
5606,c,010919,180055,1
5607,c,010919,180059,2
5608,c,010919,180102,4
5609,c,010919,180105,4
5610,c,010919,180108,4
5611,c,010919,180112,6
5612,c,010919,180115,4
5613,c,010919,180118,4
5614,c,010919,180121,7
5615,c,010919,180124,7
5616,c,010919,180128,6
5617,c,010919,180131,10
5618,c,010919,180134,11
5619,c,010919,180138,11
5620,c,010919,180141,10
5621,c,010919,180145,8
5622,c,010919,180148,10
5623,c,010919,180151,9
5624,c,010919,180154,10
5625,c,010919,180158,5
5626,c,010919,180201,10
5627,c,010919,180205,10
5628,c,010919,180208,10
5629,c,010919,180211,8
5630,c,010919,180214,5
5631,c,010919,180217,5
5632,c,010919,180221,1
5633,c,010919,180224,1
5634,c,010919,180227,4
5635,c,010919,180230,5
5636,c,010919,180234,5
5637,c,010919,180237,5
5638,c,010919,180240,7
5639,c,010919,180243,6
5640,c,010919,180246,8
5641,c,010919,180250,5
5642,c,010919,180253,6
5643,c,010919,180256,8
5644,c,010919,180259,6
5645,c,010919,180303,4
5646,c,010919,180306,5
5647,c,010919,180309,4
5648,c,010919,180312,2
5649,c,010919,180316,2
5650,c,010919,180319,1
5651,c,010919,180322,2
5652,c,010919,180325,4
5653,c,010919,180329,4
5654,c,010919,180332,5
5655,c,010919,180335,2
5656,c,010919,180338,1
5657,c,010919,180341,0
5658,c,010919,180345,0
5659,c,010919,180348,3
5660,c,010919,180351,4
5661,c,010919,180354,8
5662,c,010919,180357,9
5663,c,010919,180401,12
5664,c,010919,180404,8
5665,c,010919,180407,11
5666,c,010919,180410,11
5667,c,010919,180414,11
5668,c,010919,180417,7
5669,c,010919,180420,5
5670,c,010919,180423,5
5671,c,010919,180426,2
5672,c,010919,180430,5
5673,c,010919,180433,4
5674,c,010919,180436,8
5675,c,010919,180440,7
5676,c,010919,180443,7
5677,c,010919,180446,7
5678,c,010919,180450,3
5679,c,010919,180453,3
5680,c,010919,180456,2
5681,c,010919,180459,0
5682,c,010919,180503,1
5683,c,010919,180506,1
5684,c,010919,180509,2
5685,c,010919,180512,1
5686,c,010919,180515,3
5687,c,010919,180519,3
5688,c,010919,180522,3
5689,c,010919,180525,3
5690,c,010919,180528,4
5691,c,010919,180531,5
5692,c,010919,180534,5
5693,c,010919,180537,8
5694,c,010919,180541,7
5695,c,010919,180544,7
5696,c,010919,180547,6
5697,c,010919,180550,6
5698,c,010919,180553,7
5699,c,010919,180556,9
5700,c,010919,180600,10
5701,c,010919,180603,13
5702,c,010919,180606,10
5703,c,010919,180609,11
5704,c,010919,180612,10
5705,c,010919,180616,11
5706,c,010919,180619,7
5707,c,010919,180622,9
5708,c,010919,180625,8
5709,c,010919,180628,7
5710,c,010919,180632,7
5711,c,010919,180635,6
5712,c,010919,180638,7
5713,c,010919,180641,2
5714,c,010919,180644,1
5715,c,010919,180647,1
5716,c,010919,180651,1
5717,c,010919,180654,5
5718,c,010919,180657,6
5719,c,010919,180700,5
5720,c,010919,180703,6
5721,c,010919,180706,6
5722,c,010919,180709,5
5723,c,010919,180712,5
5724,c,010919,180716,4
5725,c,010919,180719,3
5726,c,010919,180722,2
5727,c,010919,180725,2
5728,c,010919,180728,3
5729,c,010919,180732,3
5730,c,010919,180735,2
5731,c,010919,180738,4
5732,c,010919,180741,9
5733,c,010919,180745,8
5734,c,010919,180748,8
5735,c,010919,180751,9
5736,c,010919,180754,12
5737,c,010919,180757,10
5738,c,010919,180801,7
5739,c,010919,180804,6
5740,c,010919,180807,7
5741,c,010919,180810,4
5742,c,010919,180813,4
5743,c,010919,180817,3
5744,c,010919,180820,4
5745,c,010919,180823,3
5746,c,010919,180826,3
5747,c,010919,180830,2
5748,c,010919,180833,2
5749,c,010919,180836,5
5750,c,010919,180839,5
5751,c,010919,180842,6
5752,c,010919,180846,6
5753,c,010919,180849,8
5754,c,010919,180852,9
5755,c,010919,180855,7
5756,c,010919,180858,7
5757,c,010919,180901,5
5758,c,010919,180904,4
5759,c,010919,180908,4
5760,c,010919,180911,4
5761,c,010919,180914,3
5762,c,010919,180917,1
5763,c,010919,180920,0
5764,c,010919,180923,0
5765,c,010919,180927,0
5766,c,010919,180930,0
5767,c,010919,180933,3
5768,c,010919,180936,8
5769,c,010919,180940,6
5770,c,010919,180943,7
